1947,43606,NaN,NaN
1947.25,43808,NaN,NaN
1947.5,44201,NaN,NaN
1947.75,44579,NaN,NaN
1948,44681,NaN,NaN
1948.25,45033,NaN,NaN
1948.5,45295,NaN,NaN
1948.75,45029,NaN,NaN
1949,44238,NaN,1.438939266971146935247816145420074462890625
1949.25,43739,NaN,-0.157629648730789995170198380947113037109375
1949.5,43784,NaN,-0.947895942049626683001406490802764892578125
1949.75,43517,-7.828545178604372267727740108966827392578125,-2.41112297743484305101446807384490966796875
1950,43952,-6.00959547800039217690937221050262451171875,-1.645022597631395910866558551788330078125
1950.25,45084,-5.230911338902160423458553850650787353515625,0.113186203368286442128010094165802001953125
1950.5,46442,-2.7028576642433108645491302013397216796875,2.500757110324911991483531892299652099609375
1950.75,46855,0.5243396757296068244613707065582275390625,3.9750999926172880805097520351409912109375
1951,47871,5.35485608470435181516222655773162841796875,7.89257448608304912340827286243438720703125
1951.25,48068,4.88532405905652922228910028934478759765625,9.437652243032289334223605692386627197265625
1951.5,47955,2.501188548570326020126231014728546142578125,9.09946173382968481746502220630645751953125
1951.75,48309,5.63187479197176799061708152294158935546875,10.446621235585553222335875034332275390625
1952,48504,3.404621359892871623742394149303436279296875,9.85481394165117308148182928562164306640625
1952.25,48286,-1.31983851543418495566584169864654541015625,6.86142471901302997139282524585723876953125
1952.5,49319,-1.09626804884828743524849414825439453125,6.01051801158837406546808779239654541015625
1952.75,50164,3.527568753818968616542406380176544189453125,6.8239911386017411132343113422393798828125
1953,50475,-0.175339226260120994993485510349273681640625,5.296827110250205805641598999500274658203125
1953.25,50522,1.06987608644476495101116597652435302734375,4.97922099315110244788229465484619140625
1953.5,50365,1.871583675473402763600461184978485107421875,4.903341821473077288828790187835693359375
1953.75,49702,-2.70666544528421582072041928768157958984375,2.84272950376407607109285891056060791015625
1954,49158,-3.754534346973059655283577740192413330078125,1.339333161830154494964517652988433837890625
1954.25,48896,-2.30365767920056896400637924671173095703125,1.255392997409217059612274169921875
1954.5,48882,-8.28084027146041989908553659915924072265625,-0.8900171783825499005615711212158203125
1954.75,49331,-7.948982035645940413814969360828399658203125,-1.67449512816483547794632613658905029296875
1955,49963,-4.53981107422669083462096750736236572265625,-1.0195432705904750037007033824920654296875
1955.25,50790,-2.979933093086629014578647911548614501953125,0.5290599832587759010493755340576171875
1955.5,51262,-2.06382405962403936428017914295196533203125,1.76532475573594638262875378131866455078125
1955.75,51805,1.137234857471412396989762783050537109375,4.144149596210581876221112906932830810546875
1956,52295,2.218028659802484980900771915912628173828125,6.18611638184984258259646594524383544921875
1956.25,52584,2.050715774591253648395650088787078857421875,7.271629741722108519752509891986846923828125
1956.5,52601,1.8085433976402782718650996685028076171875,7.332590041323555851704441010951995849609375
1956.75,52930,0.842430711711131152696907520294189453125,7.0417599189740940346382558345794677734375
1957,53157,0.2327856445599536527879536151885986328125,6.19670673510472624911926686763763427734375
1957.25,53066,-1.327637214201558890636079013347625732421875,4.383693703603739777463488280773162841796875
1957.5,52932,-1.19140827463206733227707445621490478515625,3.20583339587983573437668383121490478515625
1957.75,52385,-3.497476058391839615069329738616943359375,1.11336211012121566454879939556121826171875
1958,51300,-6.728438802321079492685385048389434814453125,-1.9210012029507197439670562744140625
1958.25,50912,-7.485979318776799118495546281337738037109375,-3.2313238805900255101732909679412841796875
1958.5,51506,-5.9023470855054256389848887920379638671875,-2.103682523189718267531134188175201416015625
1958.75,52088,-6.593003411156360016320832073688507080078125,-1.603568993533599496004171669483184814453125
1959,53016,-5.055357539517217446700669825077056884765625,-0.26560440581170041696168482303619384765625
1959.25,53679,-2.597321755297571144183166325092315673828125,1.148544172864376378129236400127410888671875
1959.5,53429,-3.06487455247452089679427444934844970703125,0.93455988066170903039164841175079345703125
1959.75,54175,-0.0217807221861221478320658206939697265625,3.35992566174945750390179455280303955078125
1960,54458,3.5539362818935842369683086872100830078125,5.973901019329105110955424606800079345703125
1960.25,54347,1.470961208108974460628814995288848876953125,6.529076209629920413135550916194915771484375
1960.5,54228,-2.464133209499550503096543252468109130859375,5.14990744792476107249967753887176513671875
1960.75,53744,-2.86433541876749586663208901882171630859375,3.129743693537648141500540077686309814453125
1961,53662,-4.473181293800053026643581688404083251953125,1.21113612277486026869155466556549072265625
1961.25,53977,-4.18205713941779322340153157711029052734375,0.553616632830426169675774872303009033203125
1961.5,54388,-0.572918108130807013367302715778350830078125,1.77898715760193226742558181285858154296875
1961.75,54871,-4.44745004423248246894218027591705322265625,1.2765428377597345388494431972503662109375
1962,55276,-3.34646694645607567508704960346221923828125,1.490905557122232494293712079524993896484375
1962.25,55644,-0.8039929883570948732085525989532470703125,2.3584840945650284993462264537811279296875
1962.5,55977,-0.768202661215809712302871048450469970703125,3.174351186607736963196657598018646240234375
1962.75,56028,0.652175018216667012893594801425933837890625,4.161953290686369655304588377475738525390625
1963,56322,0.074466270225457265041768550872802734375,4.83801065692341580870561301708221435546875
1963.25,56658,-0.961581670192799720098264515399932861328125,4.847516560284930164925754070281982421875
1963.5,57077,-0.461965420161732254200614988803863525390625,4.82576921203917663660831749439239501953125
1963.75,57360,-0.49413071024218879756517708301544189453125,4.43622204913435780326835811138153076171875
1964,57898,0.06742114500548268551938235759735107421875,4.634402372677641324116848409175872802734375
1964.25,58221,0.0839719821969993063248693943023681640625,4.52718592007431652746163308620452880859375
1964.5,58903,0.63839972014966406277380883693695068359375,5.09511310633160974248312413692474365234375
1964.75,59421,2.01603970118094366625882685184478759765625,5.87961334664350943057797849178314208984375
